,id,spectral_centroid_mean,spectral_centroid_dev,rolloff_point_mean,rolloff_point_dev,flux_mean,flux_dev,variability_mean,variability_dev,compactness_mean,compactness_dev,rms_mean,rms_dev,low_energy_window_mean,low_energy_window_dev,zero_crossing_mean,zero_crossing_dev,title,genre
763,TRBDTZX128F92DFA66,7.379,7.581,0.05103,0.06219,0.003795,0.006251,0.005439,0.003096,1557.0,186.4,0.2038,0.09998,0.5626,0.05212,24.5,19.47,"b""Don't Stop""",Pop_Rock
764,TRBDTEG128F4265CC9,3.887,4.664,0.02382,0.03772,0.0007662,0.002011,0.002497,0.001881,1659.0,224.0,0.09205,0.06773,0.5441,0.1086,10.7,12.45,b'Trouble',Country
765,TRBDTNY128F9327A10,12.46,14.69,0.08019,0.1274,0.001928,0.00283,0.004235,0.002366,1615.0,178.8,0.1662,0.0884,0.5091,0.08457,40.69,34.94,b'Take The Time',Pop_Rock
766,TRBDUXF128F4232689,5.329,1.371,0.02891,0.01083,9.397e-05,9.661e-05,0.001066,0.0005079,1860.0,244.2,0.04055,0.01824,0.5156,0.05333,12.42,3.288,b'Paragon Rag  (LP Version)',Jazz
767,TRBDUAQ128F427154D,7.964,5.785,0.04992,0.04552,0.003005,0.004797,0.004549,0.002193,1771.0,282.1,0.1736,0.07471,0.5378,0.05501,25.16,14.46,b'Joaquin Torres Jr.',Latin
768,TRBDUSM128F9339A13,4.721,1.385,0.02575,0.01016,0.0009771,0.001893,0.002752,0.001695,1669.0,196.4,0.1049,0.06039,0.5818,0.07198,12.38,5.334,b'Let Me Out',Pop_Rock
769,TRBDUXD128F148328A,7.383,6.102,0.04972,0.05141,0.003418,0.005485,0.005243,0.003035,1672.0,246.9,0.197,0.1011,0.5776,0.09319,21.76,15.85,b'Velvet',RnB
770,TRBDUYE12903CB246F,11.86,11.26,0.08132,0.09724,0.002047,0.002376,0.00476,0.002167,1646.0,164.4,0.182,0.084,0.4995,0.06622,34.07,27.66,b'Eagle Eye',Pop_Rock
771,TRBDLRT128F4296B2F,6.182,4.661,0.04256,0.04325,0.008387,0.01033,0.007538,0.004075,1594.0,210.6,0.2649,0.1189,0.5335,0.03834,20.39,12.06,b'Dying To Stay',Rap
772,TRBDLXE128F9310E95,7.75,5.293,0.05457,0.05383,0.003935,0.004819,0.005372,0.002283,1594.0,191.3,0.2048,0.07545,0.5613,0.03372,25.83,15.13,"b'Beneath The Valley Of The Underdog (Album Version + Hidden Track ""Talkin\' Randy Tate\'s..."")'",Pop_Rock
773,TRBDENB128F42B7798,12.08,18.29,0.08051,0.1341,0.006075,0.01451,0.004528,0.004295,1577.0,196.4,0.1661,0.1469,0.5881,0.09079,35.43,40.49,b'2 Glocks',Rap
774,TRBDENV12903CC4FDA,17.3,12.08,0.1275,0.1046,0.005523,0.008937,0.005704,0.003078,1564.0,193.2,0.229,0.1043,0.6082,0.07299,53.14,29.4,b'Zavelow House (Album Version)',Pop_Rock
775,TRBDETQ128F14B0CDD,9.964,4.637,0.06921,0.04224,0.002378,0.002339,0.004594,0.001474,1752.0,250.1,0.1808,0.04827,0.5777,0.04235,30.94,11.97,b'Gold Flames Of Angels',Pop_Rock
776,TRBDEMV12903CE48C6,8.021,5.187,0.04584,0.04505,0.001484,0.002669,0.003884,0.002265,1758.0,294.4,0.1507,0.08408,0.5481,0.09072,22.37,13.51,"b""Pa'lla pa'ca""",International
777,TRBDEKV128F426BDAF,21.11,7.731,0.1499,0.04103,0.004558,0.006347,0.004995,0.002418,1590.0,206.9,0.2019,0.08697,0.6191,0.06177,53.74,14.01,b'Kill Miss America (Album Version)',Pop_Rock
778,TRBDJNF12903CE6967,5.847,4.025,0.03919,0.03915,0.005782,0.006538,0.00647,0.003035,1598.0,175.2,0.2428,0.1023,0.5287,0.06288,20.66,13.36,b'The Key',Pop_Rock
779,TRBDJHF128EF35793D,8.272,6.549,0.05457,0.05679,0.003227,0.004284,0.005412,0.002201,1613.0,243.1,0.2084,0.07657,0.5491,0.04956,24.16,16.17,b'Butterflies',Pop_Rock
780,TRBDJUT128F9352FB1,7.62,2.192,0.04551,0.01438,0.0016,0.001011,0.004172,0.0009119,1578.0,181.5,0.1617,0.02991,0.5028,0.03168,19.63,5.965,b'5 Foot 1',Pop_Rock
781,TRBDSXN128F4293DA9,14.49,8.417,0.1184,0.07978,0.005219,0.004209,0.006197,0.002341,1571.0,167.8,0.2426,0.07523,0.5389,0.03596,45.93,20.55,b'Pub Pusher',Pop_Rock
782,TRBDSPX12903CFA94C,9.444,9.414,0.05554,0.05749,0.001434,0.004037,0.002221,0.002647,1534.0,265.5,0.0817,0.0889,0.6096,0.07315,23.31,19.47,b'Sellotape Flowers',Electronic
783,TRBDSNM128F930A19E,12.28,10.31,0.07841,0.0775,0.0003102,0.0008645,0.00129,0.001333,1597.0,192.5,0.05088,0.05152,0.6379,0.07964,30.08,24.81,b'M 14',Jazz
784,TRBDSFP128E07937B9,9.192,2.862,0.0637,0.02393,0.0009736,0.0007686,0.003637,0.0009741,1631.0,195.8,0.1417,0.03468,0.5236,0.04774,26.2,7.796,b'Hunger Strike',Pop_Rock
785,TRBDSGK128F92F2C59,11.42,10.85,0.07667,0.09142,0.004031,0.004966,0.005755,0.002603,1606.0,177.9,0.2174,0.08524,0.5683,0.06012,37.93,26.98,b'In This Skin',Pop_Rock
786,TRBDSWA128F92FE70A,7.617,5.277,0.0543,0.04785,0.00184,0.003026,0.003968,0.00196,1610.0,180.3,0.1516,0.07007,0.5729,0.07434,22.92,13.87,b'On The Other Hand (Album Version)',Country
787,TRBDSLA128F4288246,9.783,8.376,0.0562,0.07298,0.0005944,0.001038,0.003138,0.001524,1703.0,202.5,0.1209,0.05663,0.5173,0.08118,28.31,22.25,b'Best Friend',RnB
788,TRBDVBK128F4263798,20.85,11.19,0.1619,0.07564,0.0008468,0.0009072,0.002277,0.0009519,1538.0,228.9,0.09383,0.03574,0.5317,0.0665,55.22,26.44,b'Voucher',Pop_Rock
789,TRBDVLN128E078C6FB,15.1,9.208,0.1234,0.07993,0.001614,0.001912,0.003664,0.001458,1596.0,164.9,0.1458,0.05287,0.5473,0.04971,46.25,19.93,b'Future/Now (LP Version)',Pop_Rock
790,TRBDVVT128F4279D11,11.06,14.71,0.07555,0.1146,0.002466,0.00466,0.003687,0.003278,1593.0,185.6,0.1296,0.1031,0.5815,0.08141,30.13,34.88,b'Carry The Weight',Rap
791,TRBDVTP12903CD152B,6.616,10.46,0.03909,0.07277,0.001424,0.001997,0.003557,0.002033,1686.0,251.9,0.135,0.07303,0.5408,0.06116,18.42,23.02,b'Jah Keep Us There',Reggae
792,TRBDDTT128F4291192,13.4,7.153,0.1196,0.06809,0.00639,0.006061,0.006526,0.002447,1558.0,187.9,0.2501,0.07026,0.5804,0.04002,43.18,15.14,b'Pretty Smiles & Shattered Teeth',Pop_Rock
793,TRBDOFA128F427C09D,11.19,11.59,0.06787,0.08744,0.001097,0.002474,0.003533,0.001661,1698.0,213.7,0.1336,0.05868,0.5237,0.07595,28.38,26.59,b'Anytime You Need A Friend',RnB
794,TRBDOTZ128F422A961,7.481,7.743,0.04878,0.06486,0.003583,0.003902,0.005432,0.003153,1615.0,199.7,0.1964,0.09423,0.5408,0.03328,26.67,20.68,b'Right here Waiting',Electronic
795,TRBDOVF128E0795641,10.7,14.69,0.07208,0.1005,0.006613,0.01352,0.006128,0.005615,1626.0,221.0,0.2206,0.1783,0.6217,0.06242,29.31,32.95,b'Baby Boy [feat. Beyonce]',Reggae
796,TRBDOPG128F425EA69,4.31,2.919,0.02443,0.01853,3.345e-05,7.139e-05,0.0007552,0.0004387,1845.0,498.1,0.02852,0.01613,0.5532,0.06569,9.755,7.172,b'Dasotmori Live',International
797,TRBDOGK128F42372FD,3.763,2.432,0.02293,0.0182,0.001478,0.004265,0.002322,0.002452,1617.0,183.8,0.08622,0.08558,0.7304,0.04831,12.09,7.536,b'Rock And Roll (Could Never Hip Hop Like This) Part 2 featuring Lord Finesse_ Mike Shonoda_ Chester Bennington_ Rahzel_ Qbert_ Grand Wizard Theodore & Jazzy Jay (Instrumental)',Rap
798,TRBDXLZ12903CC8988,14.67,16.73,0.08928,0.1031,7.272e-06,8.076e-05,9.512e-05,0.0001924,1515.0,266.2,0.00374,0.007216,0.6174,0.09509,35.73,35.66,b'Noises',Pop_Rock
799,TRBDXIM128F427ABDA,10.79,15.16,0.07325,0.1291,0.00477,0.009421,0.005727,0.004373,1653.0,210.9,0.2065,0.1425,0.5746,0.07713,32.85,34.55,b'Heaven Can Wait',RnB
800,TRBDXIX128F93256CB,6.246,5.157,0.03739,0.04172,0.003141,0.005322,0.005138,0.002913,1577.0,197.9,0.1867,0.09194,0.6271,0.09592,21.91,15.16,b'Follow The Light (Radio Edit)',Electronic
801,TRBDXOD128F422C47B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'Carta De Amor',Latin
802,TRBDKVO128F4225656,11.82,11.72,0.08273,0.09616,0.002228,0.006256,0.002921,0.003398,1705.0,246.6,0.1053,0.1108,0.6929,0.07259,34.97,28.03,b'World Wind',Rap
803,TRBDKRV128F930C16C,8.819,10.52,0.05111,0.07003,0.0001512,0.0002101,0.001882,0.001251,1389.0,433.8,0.07186,0.04675,0.4721,0.09563,19.95,23.39,b'Peigin is Peadar',International
804,TRBDKQX12903CAE132,6.102,5.249,0.03789,0.05105,0.002116,0.003875,0.004506,0.002347,1614.0,164.8,0.1699,0.08479,0.5701,0.06707,18.85,15.09,b'Lero Do Bolero',Latin
805,TRBDYNW128F425E6BE,9.506,5.957,0.06806,0.04919,0.003901,0.004651,0.005831,0.002673,1633.0,202.9,0.2267,0.09219,0.5085,0.06462,27.34,13.74,b'Rockout_ Whatever You Feel Like',Pop_Rock
806,TRBDYEF128F423DC43,9.397,8.955,0.06452,0.07131,0.002411,0.003133,0.004401,0.002606,1611.0,200.9,0.1708,0.09874,0.5069,0.07893,27.99,22.15,b'You Never Cry Like A Lover (LP Version)',Pop_Rock
807,TRAMMAF128F93051B0,10.95,13.4,0.0727,0.09007,0.004568,0.00869,0.005118,0.00362,1577.0,228.3,0.1865,0.1145,0.5548,0.07613,31.02,29.15,b'Sfm',Electronic
808,TRAMMQW128F42621E1,14.06,4.654,0.111,0.03176,0.00505,0.004027,0.006199,0.002295,1610.0,213.3,0.2485,0.08437,0.5332,0.05101,39.04,9.527,b'Oh Serena',Pop_Rock
809,TRAMMTQ12903CA4FE7,11.38,12.25,0.07564,0.1103,0.002281,0.003165,0.004146,0.002275,1576.0,179.3,0.1618,0.08178,0.5327,0.0518,35.91,30.44,b'Bateu No Paladar',Latin
810,TRAMWHX128F4237056,8.328,7.612,0.05055,0.06356,0.0003994,0.0004338,0.002578,0.001232,1797.0,266.6,0.09893,0.0455,0.5041,0.06038,23.07,19.63,b'Ammohostos',Pop_Rock
811,TRAMWOH12903CA8BA0,11.13,11.93,0.07529,0.09911,0.0002892,0.0006003,0.001581,0.001029,1629.0,172.7,0.06064,0.03774,0.5339,0.1025,30.56,30.13,b'Me Recuso',Latin
812,TRAMWKK128F9314838,11.32,5.963,0.09377,0.05503,0.006506,0.006211,0.006682,0.002895,1580.0,185.8,0.2562,0.09521,0.5408,0.04572,35.73,13.14,b'In the Wordless Chamber',Pop_Rock
813,TRAMGTA128F9343FAC,6.071,4.336,0.04133,0.04778,0.00722,0.007946,0.007557,0.002933,1573.0,195.9,0.2821,0.08819,0.5848,0.05047,22.0,12.7,b'My Friend the Blind',Pop_Rock
814,TRAMGZF128F4292DA9,9.508,4.929,0.0698,0.05102,0.0004587,0.0004279,0.001791,0.0007935,1600.0,198.8,0.07041,0.02835,0.5594,0.03743,30.4,13.3,b'Dirty Dancer  (LP Version)',Pop_Rock
815,TRAMGUT12903CEDE40,5.033,4.568,0.03355,0.03965,0.0005647,0.0008376,0.002324,0.001529,1646.0,227.9,0.08705,0.05615,0.5284,0.06749,15.45,13.9,b'Sera Cuestion De Conversar',Latin
816,TRAMGJJ128F421487E,11.04,12.01,0.07407,0.1106,0.002945,0.0106,0.00396,0.002928,1550.0,184.8,0.1535,0.09443,0.6506,0.06639,35.77,29.65,b'In My Dreams',RnB
817,TRAMGZR128F429AF94,10.96,7.142,0.07138,0.0481,0.0007264,0.001042,0.002799,0.001775,1655.0,210.7,0.1071,0.06632,0.5696,0.08036,28.39,15.87,b'Down South',Vocal
818,TRAMGZV128F426FAB3,5.731,10.22,0.03852,0.07598,0.005761,0.006188,0.006135,0.002886,1652.0,208.9,0.2201,0.08316,0.5447,0.05201,19.26,23.96,b'Always And Forever (Bff)  (Power Album Version)',Pop_Rock
819,TRAMGBE128F148B476,10.85,7.98,0.06944,0.05242,0.0007937,0.0009465,0.002965,0.001559,1820.0,245.5,0.1154,0.05825,0.5633,0.06331,26.97,17.35,b'Man Man',Pop_Rock
820,TRAMHMO128F93167EA,4.961,3.52,0.02849,0.03073,0.0008613,0.0009449,0.003451,0.001851,1681.0,257.4,0.1313,0.06686,0.5299,0.05953,12.01,9.537,b'Isabel',Pop_Rock
821,TRAMHSU12903CBD86D,6.931,4.843,0.04333,0.03998,0.001371,0.001446,0.004602,0.002117,1615.0,209.2,0.1761,0.07629,0.5154,0.05515,19.08,13.28,b'O Smaba Que Eu N\xc3\xa3o Fiz',Latin
822,TRAMHCR128F1481B00,5.807,4.558,0.03658,0.03473,0.0008719,0.001311,0.003,0.001605,1641.0,212.2,0.1123,0.05791,0.5558,0.0483,18.12,11.75,b'A Burrinha',Latin
823,TRAMHGR128F933E350,13.19,9.476,0.09777,0.07286,0.002534,0.005606,0.003794,0.002291,1649.0,209.2,0.1484,0.07753,0.5805,0.0779,37.66,20.04,b'Keep The Change',Latin
824,TRAMCHM128EF365672,10.21,10.55,0.05905,0.06113,0.0001002,0.0002212,0.0008773,0.0008735,1644.0,252.6,0.03395,0.03319,0.5595,0.09286,24.1,22.12,b'Shaggy Dog Songs',Folk
825,TRAMCJI128F93335AF,14.8,10.43,0.1051,0.08881,0.001797,0.003115,0.003671,0.001772,1553.0,161.7,0.1478,0.06603,0.5598,0.04794,42.12,26.71,b'Just Say Yes',Pop_Rock
826,TRAMCND128F1466ACF,7.157,9.563,0.04377,0.06382,0.002243,0.005079,0.003631,0.002214,1625.0,255.6,0.1356,0.07919,0.614,0.06243,21.22,20.91,b'Get It Together',Rap
827,TRAMCDV128F423386E,4.144,2.841,0.02561,0.0282,0.001842,0.004102,0.003901,0.002245,1583.0,223.3,0.1447,0.0726,0.635,0.07596,13.09,9.533,b'Morse',Pop_Rock
828,TRAMCHO128F427FA40,11.17,9.516,0.0758,0.07932,0.00137,0.004417,0.002254,0.001935,1768.0,236.1,0.08574,0.06596,0.6095,0.04624,33.59,22.16,b'Trust In The Lord',International
829,TRAMRFE128F4267DF3,9.675,4.344,0.07372,0.04388,0.004511,0.004809,0.006613,0.001928,1608.0,193.1,0.2564,0.06076,0.5638,0.05147,30.61,11.37,"b""Annie's Angle""",Pop_Rock
830,TRAMBVP128F424DD31,10.06,4.571,0.07264,0.04048,0.002121,0.001922,0.004656,0.001301,1620.0,196.2,0.1787,0.042,0.5537,0.05721,31.37,11.79,b'A Good Life',Pop_Rock
831,TRAMBBV128F9337714,13.36,6.52,0.09322,0.04896,0.007098,0.008628,0.007255,0.003329,1611.0,199.7,0.2818,0.114,0.5326,0.07605,35.97,14.19,b'Tearing Everyone Down',Pop_Rock
832,TRAMBYY12903CD7379,15.01,9.072,0.1043,0.07368,0.002898,0.004168,0.004583,0.002433,1606.0,159.3,0.1814,0.08698,0.5417,0.06165,46.87,21.62,b'Till The End Of The Day (Alternate Mix)',Pop_Rock
833,TRAMBAG128F427D469,5.385,5.476,0.03505,0.0459,0.0008614,0.001236,0.002404,0.001178,1633.0,204.8,0.089,0.03874,0.5495,0.04961,18.8,15.1,b'A Nadie Le Interesa Si Qued\xc3\xa1s Atr\xc3\xa1s (Total Que...)',Pop_Rock
834,TRAMBRB128F931E683,4.754,3.642,0.02714,0.02758,0.0008282,0.001117,0.003783,0.001874,1718.0,234.4,0.1431,0.06768,0.5384,0.05303,11.98,9.85,b'In The Rain',Latin
835,TRAMBEY128F42408F1,5.902,3.958,0.03674,0.03528,0.001841,0.002837,0.004566,0.002068,1641.0,232.8,0.174,0.0719,0.5508,0.07035,19.0,11.05,b'Plasma (Album Version)',Pop_Rock
836,TRAMBHU128F425A620,16.06,11.21,0.111,0.09363,0.0005248,0.000778,0.002064,0.001029,1617.0,173.2,0.08257,0.03748,0.5853,0.05996,49.47,27.5,b'You Move Me',Pop_Rock
837,TRAMBFD128EF34B848,15.97,14.63,0.1004,0.09491,0.005243,0.00768,0.005773,0.003557,1631.0,228.9,0.2252,0.1236,0.514,0.04528,40.87,29.95,b'Cop It',Rap
838,TRAMBNF128F426FBB6,11.01,6.853,0.08968,0.0678,0.005283,0.005089,0.005952,0.002532,1573.0,204.3,0.2324,0.08604,0.5719,0.03323,36.14,16.73,b'Left For Dead (Album Version)',Pop_Rock
839,TRAMFEW12903CBAA97,6.865,7.586,0.04575,0.05135,0.001386,0.002864,0.003684,0.002082,1670.0,259.3,0.1386,0.07346,0.5479,0.07875,20.08,17.19,b'Under The Bayou Moon',Folk
840,TRAMFTM128F9330ACA,10.47,11.51,0.06916,0.08907,0.004281,0.007758,0.005744,0.003466,1600.0,206.4,0.2132,0.1153,0.5261,0.07245,29.98,27.72,b'Aloha',Pop_Rock
841,TRAMFJR128F92C1DB1,15.27,15.73,0.1151,0.1577,0.005689,0.009696,0.005506,0.003352,1604.0,181.6,0.2109,0.1149,0.591,0.03432,52.74,37.52,"b""He Wasn't Man Enough""",RnB
842,TRAMFQM128F4276295,3.862,2.489,0.02307,0.02137,0.0009311,0.002108,0.002436,0.001458,1742.0,293.5,0.09098,0.04651,0.5856,0.06543,12.68,8.335,b'2.000 Kilometros',Latin
843,TRAMFHI12903CB4349,11.06,4.751,0.08982,0.05056,0.005264,0.00423,0.006033,0.001973,1551.0,191.5,0.2381,0.06392,0.5498,0.03966,34.4,10.96,b'A Closure in Infinity',Pop_Rock
844,TRAMQEB128F9306B3A,4.367,4.515,0.03073,0.03859,0.004295,0.004823,0.006569,0.003302,1627.0,165.9,0.2285,0.09872,0.46,0.06604,14.72,12.6,b'Locust Street (Album Version)',Pop_Rock
845,TRAMQMX128EF34EF23,10.95,8.965,0.07744,0.06847,0.002685,0.003411,0.004701,0.002695,1695.0,223.6,0.1789,0.09383,0.5928,0.03937,33.42,20.26,b'Kudian Kudian',International
846,TRAMQCL128F426F80D,12.09,4.943,0.07364,0.03034,0.0001236,0.0001505,0.0015,0.0008692,1878.0,307.2,0.05758,0.03319,0.5643,0.08969,27.33,10.3,b'Misty',RnB
847,TRAMZHL12903CB65C3,14.34,7.475,0.09176,0.04891,0.0003165,0.0003512,0.001741,0.0007555,1683.0,207.8,0.06804,0.02711,0.5177,0.061,36.46,16.14,b'Alter Mann',Pop_Rock
848,TRAMZPZ128F4274ECC,13.94,5.715,0.104,0.04863,0.002768,0.004245,0.005247,0.002001,1755.0,239.5,0.205,0.07049,0.6321,0.05775,38.07,12.66,b'Arabian Night',Pop_Rock
849,TRAMZGZ128F42413C2,11.02,5.549,0.07149,0.04904,0.001352,0.001969,0.003187,0.00172,1729.0,248.2,0.125,0.06439,0.5733,0.0464,30.22,14.42,b'On My Own (LP Version)',RnB
850,TRAMZVC128F92E0729,6.309,4.696,0.04211,0.03832,0.001495,0.004367,0.00348,0.002223,1818.0,354.8,0.1285,0.07833,0.5826,0.09155,17.91,12.24,b'Why_ Now Baby?',Country
851,TRAMIFH128F4242961,4.827,3.954,0.03208,0.02712,0.00144,0.001252,0.003821,0.001442,1916.0,292.8,0.1382,0.04718,0.5044,0.07564,15.92,10.92,b'Trouble in Mind',Folk
852,TRAMIXD128F42981CA,7.26,3.517,0.04339,0.02373,0.0006026,0.0008807,0.002675,0.00127,1674.0,199.9,0.09996,0.04366,0.5484,0.04857,19.75,7.909,b'And This Too Shall Pass',Jazz
853,TRAMIEP128F9330AC4,10.06,6.887,0.06704,0.05781,0.006023,0.006196,0.007143,0.003351,1581.0,215.1,0.2748,0.1243,0.5151,0.07232,30.19,16.62,b'Lo',Pop_Rock
854,TRAMIUD128E07825DB,6.708,9.872,0.0422,0.0744,0.0002484,0.000367,0.001535,0.0007411,1667.0,273.3,0.05861,0.02603,0.5639,0.05503,19.42,23.01,b'Dr. Bernice',Pop_Rock
855,TRAMIOZ128F4267176,10.36,10.07,0.06698,0.06902,0.0006538,0.001692,0.002652,0.001625,1822.0,372.3,0.1006,0.05855,0.5697,0.09089,29.14,25.31,b'I See You',Blues
856,TRAMAYD128F426DDBD,8.674,3.387,0.05324,0.02571,0.0005062,0.0005737,0.002256,0.001232,1578.0,160.5,0.08725,0.04608,0.5161,0.08469,20.26,7.579,b'Jesus Is Coming Soon',Blues
857,TRAMNGQ128F92F56EE,9.482,6.087,0.07323,0.05344,0.0008209,0.00163,0.002479,0.001311,1665.0,228.1,0.09474,0.04271,0.6118,0.05112,30.12,14.57,b'Lemons_ For Kevin',Pop_Rock
858,TRAMNDH128F425C33D,8.779,7.283,0.05946,0.05667,0.0009199,0.00216,0.002274,0.001389,1798.0,312.9,0.08707,0.04884,0.5734,0.06129,25.09,17.68,b'Como Boomerang',Pop_Rock
859,TRAMNJB128F92EFDC7,9.769,5.885,0.06739,0.05615,0.002771,0.002902,0.005184,0.001807,1608.0,177.8,0.2015,0.06482,0.5046,0.05071,31.56,16.79,b'Ihmisen Lento',Pop_Rock
860,TRAMNVF128F92DE562,7.936,6.842,0.04988,0.06796,0.003911,0.007281,0.005569,0.003243,1626.0,207.7,0.2137,0.1155,0.5918,0.0822,23.65,18.89,b'Nostradamus',Latin
861,TRAMPWN128F934C221,9.223,6.384,0.07247,0.0581,0.006264,0.006815,0.006643,0.002658,1592.0,196.0,0.2522,0.0836,0.5715,0.05595,30.33,14.56,b'Crow Killer',Pop_Rock
862,TRAMPCN12903CC4E5B,8.188,6.8,0.04965,0.06792,0.002721,0.006112,0.00408,0.002494,1610.0,174.1,0.1563,0.08761,0.5621,0.04354,29.35,21.48,b'Where Do The Children Play? (LP Version)',Reggae
863,TRAMTIH128F933E8E4,6.049,4.834,0.03839,0.03922,0.002531,0.004185,0.004573,0.002086,1634.0,245.5,0.1741,0.07171,0.5412,0.06971,18.33,12.94,b'Motorcycle girl',Pop_Rock
864,TRAMTYA128F932EB9F,3.613,2.306,0.02147,0.01895,0.003167,0.005373,0.004955,0.002187,1636.0,238.9,0.1839,0.06975,0.5504,0.04859,11.46,7.686,b'I Wouldnt Change A Thing',Pop_Rock
865,TRAMTXZ12903CEB1A0,7.4,5.936,0.05054,0.04684,0.00391,0.006316,0.005736,0.002729,1721.0,256.6,0.2153,0.09126,0.5482,0.06329,21.64,13.92,b'You Were On The Right Street',Blues
866,TRAMUYQ128F428CA58,7.166,10.06,0.04732,0.0925,0.003084,0.007011,0.003817,0.002594,1566.0,175.3,0.1414,0.08393,0.5661,0.05341,25.52,27.34,b'Lo and Beholden',Pop_Rock
867,TRAMUFV128F428DA9F,5.994,5.788,0.0378,0.04489,0.001021,0.001945,0.002698,0.001529,1671.0,217.1,0.101,0.05131,0.5946,0.06085,19.4,14.8,b'Zuo Li Bu An',Pop_Rock
868,TRAMUYY128F4275B6B,9.318,7.602,0.06744,0.06891,0.00393,0.006472,0.005442,0.002696,1633.0,243.8,0.2074,0.08942,0.5445,0.06986,28.68,18.79,b'Caray! (con Loquillo_ directo Enjoy 07)',Pop_Rock
869,TRAMUOU12903CD599E,9.499,4.515,0.06344,0.03443,0.0008491,0.001039,0.003451,0.001608,1844.0,255.0,0.1319,0.05805,0.5553,0.06178,27.19,11.74,"b""Father John Macleod's Jig""",International
870,TRAMLZC128F92F3EB9,9.767,4.795,0.06897,0.04275,0.007626,0.007674,0.007423,0.002875,1489.0,205.6,0.2849,0.09346,0.5618,0.04887,33.37,12.92,b'Long Live The Party',Pop_Rock
871,TRAMEDG128E07933F4,6.158,8.012,0.03967,0.06876,0.002987,0.007311,0.004399,0.003166,1705.0,242.1,0.1595,0.1019,0.6782,0.08023,21.92,21.22,b'All I Ever',RnB
872,TRAMEBP12903CD7EEA,6.555,4.269,0.04192,0.03942,0.0001125,0.0001577,0.001203,0.0007789,1637.0,225.8,0.04626,0.02935,0.5453,0.07528,17.97,12.03,b'Heaven Stood Still',Pop_Rock
873,TRAMERT128F92EBE2D,14.26,17.09,0.09776,0.119,0.005507,0.009517,0.005136,0.004156,1594.0,220.4,0.1934,0.138,0.6054,0.06728,40.36,36.38,b'Quarter P.O.D.',Rap
874,TRAMJUG128F429F8B2,13.84,18.77,0.09048,0.1224,0.007214,0.01299,0.006386,0.005327,1558.0,200.6,0.2334,0.1686,0.6419,0.05273,39.39,40.33,b'Take It',Rap
875,TRAMSTR128F9331A3B,11.65,14.44,0.09365,0.15,0.0008501,0.001694,0.002889,0.001544,1653.0,205.6,0.1094,0.05661,0.5362,0.06729,37.67,36.43,b'Fall In Love',Reggae
876,TRAMSAY128F92ED0DD,14.88,7.207,0.1217,0.05922,0.008509,0.01055,0.00705,0.002859,1590.0,192.7,0.2761,0.08542,0.6204,0.04723,45.21,15.35,b'Sixth of June',Pop_Rock
877,TRAMSSK128F92FDC80,5.041,3.841,0.02863,0.03116,0.005562,0.006158,0.007412,0.002974,1585.0,212.9,0.2636,0.08332,0.5391,0.05019,21.21,11.84,b'Family Galaxy',Electronic
878,TRAMSUE128F424B61F,11.34,11.92,0.07389,0.09956,0.0006629,0.001661,0.001707,0.002423,1549.0,218.3,0.06548,0.09025,0.6726,0.114,34.73,29.33,b'Autores Anonimos',Latin
879,TRAMSGC12903CF9375,11.13,10.97,0.07261,0.07924,0.003461,0.008148,0.004534,0.003409,1613.0,279.9,0.169,0.106,0.5982,0.06169,30.67,24.15,b'Second Chances feat. Bilal & Darien Brockington',Rap
880,TRAMVOM128F42ACB16,18.09,15.88,0.1518,0.1729,0.002264,0.004779,0.003389,0.002245,1557.0,166.5,0.1303,0.07594,0.5911,0.117,62.85,37.57,b'Take The Long Way Home',Electronic
881,TRAMVUQ12903CC900D,13.35,6.946,0.1132,0.06294,0.007012,0.00626,0.006711,0.002364,1551.0,187.0,0.2588,0.06626,0.5346,0.03977,41.79,14.32,b'Blood Will Fall',Pop_Rock
882,TRAMVUW128F42325F9,11.0,6.656,0.07775,0.05909,0.001832,0.002722,0.00336,0.001584,1622.0,170.6,0.1301,0.05379,0.5688,0.04495,34.08,17.3,b'Train_ Train (LP Version)',Pop_Rock
883,TRAMVBZ12903CB2635,7.47,6.911,0.04614,0.04855,0.0003411,0.0005999,0.002262,0.001359,1646.0,216.7,0.08689,0.05119,0.5112,0.07658,20.52,16.36,b'Pennies From Heaven',Vocal
884,TRAMDUJ12903D0728D,8.467,8.092,0.05476,0.05868,0.002836,0.003988,0.005,0.002176,1589.0,168.2,0.1922,0.07216,0.5687,0.05941,28.05,19.4,b'Sunday Driver  (LP Version)',Pop_Rock
885,TRAMDVH12903CDCD55,8.785,7.783,0.06233,0.06341,0.003722,0.00367,0.006617,0.002385,1698.0,249.9,0.2496,0.08572,0.4768,0.07847,26.96,19.29,b'If Every Day Could Be Christmas',Country
886,TRAMDEN128F429D23B,8.262,6.844,0.05346,0.05537,0.0002089,0.0003651,0.001339,0.0008545,1686.0,217.3,0.05118,0.03158,0.5843,0.08836,23.19,17.33,b'Baby (LP Version)',Pop_Rock
887,TRAMDQZ128F4249913,8.415,4.503,0.05198,0.03617,0.0005263,0.0005695,0.003142,0.001419,1850.0,279.2,0.1207,0.05327,0.5357,0.07567,20.51,11.61,"b""It's Alright""",Pop_Rock
